bib,position,gender,run_category,shoe_brand,confidence
8403,?,FEMININO,21K,Adidas,1.85
15354,?,FEMININO,21K,Fila,1.00
16257,?,FEMININO,21K,Olympikus,2.00
10204,?,FEMININO,21K,Olympikus,1.44
9137,?,FEMININO,21K,Adidas,2.99
15292,?,FEMININO,21K,Olympikus,2.45
12757,?,FEMININO,21K,Olympikus,1.85
13627,?,FEMININO,21K,Olympikus,3.88
9580,?,FEMININO,21K,Adidas,16.95
9862,?,FEMININO,21K,Adidas,1.93
13500,?,FEMININO,21K,Asics,12.87
10412,?,FEMININO,21K,Nike,33.63
12212,?,FEMININO,21K,Nike,35.41
13438,?,FEMININO,21K,Asics,1.65
10646,?,FEMININO,21K,Asics,1.00
13560,?,FEMININO,21K,Nike,1.96
14610,?,FEMININO,21K,Mizuno,0.99
12841,?,FEMININO,21K,New Balance,14.20
13022,?,FEMININO,21K,Olympikus,1.43
12820,?,FEMININO,21K,Adidas,1.57
12825,?,FEMININO,21K,Adidas,0.99
15491,?,FEMININO,21K,Adidas,2.99
17015,?,FEMININO,21K,Adidas,1.94
15628,?,FEMININO,21K,Mizuno,2.99
8110,?,FEMININO,21K,Adidas,9.65
15089,?,FEMININO,21K,Nike,4.66
9690,?,FEMININO,21K,Nike,6.13
14997,?,FEMININO,21K,Nike,1.44
12761,?,FEMININO,21K,Adidas,2.69
16726,?,FEMININO,21K,Nike,11.20
13891,?,FEMININO,21K,Olympikus,2.97
16688,?,FEMININO,21K,Olympikus,2.00
12985,?,FEMININO,21K,Nike,1.18
16283,?,FEMININO,21K,Olympikus,7.19
10324,?,FEMININO,21K,Fila,2.78
15833,?,FEMININO,21K,Adidas,2.94
15195,?,FEMININO,21K,Adidas,2.00
16476,?,FEMININO,21K,Puma,1.84
9734,?,FEMININO,21K,Asics,1.82
9912,?,FEMININO,21K,Adidas,2.32
13217,?,FEMININO,21K,Mizuno,1.00
10070,?,FEMININO,21K,Adidas,11.68
10700,?,FEMININO,21K,Nike,2.79
9909,?,FEMININO,21K,Nike,3.64
8138,?,FEMININO,21K,Adidas,9.95
10821,?,FEMININO,21K,Nike,1.32
15951,?,FEMININO,21K,Adidas,0.99
14255,?,FEMININO,21K,Adidas,1.00
10907,?,FEMININO,21K,Adidas,1.00
15539,?,FEMININO,21K,Nike,1.87
11175,?,FEMININO,21K,Nike,2.80
10163,?,FEMININO,21K,Olympikus,1.94
15658,?,FEMININO,21K,Olympikus,6.94
11065,?,FEMININO,21K,Fila,4.47
13125,?,FEMININO,21K,Nike,1.99
12655,?,FEMININO,21K,Adidas,1.00
12158,?,FEMININO,21K,New Balance,5.45
15922,?,FEMININO,21K,Nike,2.88
13985,?,FEMININO,21K,Olympikus,6.64
17515,?,FEMININO,21K,Adidas,10.45
15558,?,FEMININO,21K,Asics,4.35
13864,?,FEMININO,21K,Adidas,1.00
8595,?,FEMININO,21K,New Balance,8.79
17201,?,FEMININO,21K,Nike,3.23
9691,?,FEMININO,21K,Olympikus,2.12
13768,?,FEMININO,21K,New Balance,3.09
14688,?,FEMININO,21K,Nike,9.67
12481,?,FEMININO,21K,Nike,1.91
11041,?,FEMININO,21K,Olympikus,4.49
13057,?,FEMININO,21K,Nike,4.73
13908,?,FEMININO,21K,Olympikus,11.77
8418,?,FEMININO,21K,Olympikus,2.94
15389,?,FEMININO,21K,Nike,20.84
17715,?,FEMININO,21K,Olympikus,1.47
11003,?,FEMININO,21K,Adidas,1.61
9749,?,FEMININO,21K,Nike,3.89
8755,?,FEMININO,21K,Adidas,3.99
8784,?,FEMININO,21K,Olympikus,2.00
14098,?,FEMININO,21K,On Running,1.90
10474,?,FEMININO,21K,Olympikus,3.54
14779,?,FEMININO,21K,New Balance,1.92
16426,?,FEMININO,21K,Adidas,2.96
14138,?,FEMININO,21K,Nike,1.98
11402,?,FEMININO,21K,Olympikus,12.52
11799,?,FEMININO,21K,Adidas,6.45
13995,?,FEMININO,21K,Asics,2.91
14647,?,FEMININO,21K,Nike,3.63
16362,?,FEMININO,21K,Adidas,5.99
11044,?,FEMININO,21K,Adidas,0.97
13354,?,FEMININO,21K,Nike,3.13
17860,?,FEMININO,21K,Adidas,8.66
16527,?,FEMININO,21K,Nike,1.37
13453,?,FEMININO,21K,Adidas,10.13
16705,?,FEMININO,21K,Nike,3.97
16824,?,FEMININO,21K,Olympikus,12.31
8624,?,FEMININO,21K,Nike,11.92
14068,?,FEMININO,21K,Nike,1.87
16653,?,FEMININO,21K,Olympikus,12.03
15727,?,FEMININO,21K,Nike,4.69
10282,?,FEMININO,21K,Adidas,13.85
16810,?,FEMININO,21K,Asics,0.98
9908,?,FEMININO,21K,Adidas,1.00
13772,?,FEMININO,21K,Olympikus,1.53
14441,?,FEMININO,21K,Adidas,2.09
9877,?,FEMININO,21K,Olympikus,10.83
9601,?,FEMININO,21K,Nike,1.83
9722,?,FEMININO,21K,Olympikus,3.30
9579,?,FEMININO,21K,New Balance,1.75
9602,?,FEMININO,21K,Olympikus,2.01
12351,?,FEMININO,21K,Olympikus,2.90
9456,?,FEMININO,21K,Mizuno,1.00
14377,?,FEMININO,21K,Asics,2.53
10905,?,FEMININO,21K,Nike,5.16
11990,?,FEMININO,21K,Adidas,1.96
12949,?,FEMININO,21K,Asics,4.54
12092,?,FEMININO,21K,Adidas,2.93
10360,?,FEMININO,21K,Olympikus,2.33
15976,?,FEMININO,21K,Nike,10.19
9567,?,FEMININO,21K,Nike,1.89
8651,?,FEMININO,21K,Nike,0.99
17773,?,FEMININO,21K,Adidas,2.37
15797,?,FEMININO,21K,Adidas,3.48
11571,?,FEMININO,21K,Nike,2.98
16469,?,FEMININO,21K,Asics,0.99
16904,?,FEMININO,21K,Asics,1.86
10364,?,FEMININO,21K,Nike,1.83
14410,?,FEMININO,21K,Adidas,1.87
12802,?,FEMININO,21K,Adidas,0.97
13633,?,FEMININO,21K,Nike,15.94
8555,?,FEMININO,21K,Asics,2.00
12195,?,FEMININO,21K,Nike,3.25
16232,?,FEMININO,21K,Asics,2.34
17401,?,FEMININO,21K,Adidas,2.35
12396,?,FEMININO,21K,Adidas,2.65
13894,?,FEMININO,21K,Fila,2.23
10043,?,FEMININO,21K,Adidas,1.00
8300,?,FEMININO,21K,Asics,16.50
9861,?,FEMININO,21K,Adidas,0.99
12500,?,FEMININO,21K,Nike,2.69
16184,?,FEMININO,21K,Olympikus,2.33
8282,?,FEMININO,21K,Adidas,4.43
8288,?,FEMININO,21K,Nike,5.37
9186,?,FEMININO,21K,Adidas,1.75
12832,?,FEMININO,21K,Nike,3.36
11746,?,FEMININO,21K,Olympikus,4.42
13111,?,FEMININO,21K,Nike,0.98
12512,?,FEMININO,21K,Olympikus,3.79
17885,?,FEMININO,21K,Adidas,7.78
10620,?,FEMININO,21K,Adidas,4.23
16529,?,FEMININO,21K,Nike,3.15
14009,?,FEMININO,21K,Olympikus,3.98
15767,?,FEMININO,21K,Nike,1.91
10774,?,FEMININO,21K,Fila,2.42
13931,?,FEMININO,21K,Adidas,7.77
15983,?,FEMININO,21K,Fila,4.06
14490,?,FEMININO,21K,Olympikus,7.99
12783,?,FEMININO,21K,Asics,6.23
12292,?,FEMININO,21K,Adidas,1.57
14735,?,FEMININO,21K,Adidas,1.94
11609,?,FEMININO,21K,Adidas,1.82
10714,?,FEMININO,21K,Nike,6.33
8513,?,FEMININO,21K,Adidas,1.00
15769,?,FEMININO,21K,Nike,9.65
12137,?,FEMININO,21K,Nike,10.16
15213,?,FEMININO,21K,New Balance,4.84
17934,?,FEMININO,21K,Olympikus,3.62
10092,?,FEMININO,21K,Adidas,8.59
17137,?,FEMININO,21K,Olympikus,6.28
15634,?,FEMININO,21K,Nike,11.41
12364,?,FEMININO,21K,Olympikus,15.86
16395,?,FEMININO,21K,Nike,2.61
17759,?,FEMININO,21K,Adidas,1.00
14917,?,FEMININO,21K,Nike,9.73
12143,?,FEMININO,21K,Olympikus,5.85
15546,?,FEMININO,21K,Olympikus,5.63
13802,?,FEMININO,21K,Olympikus,15.75
15549,?,FEMININO,21K,Asics,1.00
8294,?,FEMININO,21K,Adidas,3.06
11819,?,FEMININO,21K,Nike,2.63
16224,?,FEMININO,21K,Olympikus,4.98
9372,?,FEMININO,21K,Nike,2.54
15140,?,FEMININO,21K,Olympikus,3.99
17039,?,FEMININO,21K,Olympikus,4.41
16087,?,FEMININO,21K,Olympikus,8.38
10879,?,FEMININO,21K,Nike,3.49
10387,?,FEMININO,21K,Olympikus,3.88
14816,?,FEMININO,21K,On Running,3.32
11516,?,FEMININO,21K,On Running,1.00
16467,?,FEMININO,21K,Adidas,2.41
8523,?,FEMININO,21K,Nike,2.57
12279,?,FEMININO,21K,On Running,1.21
9544,?,FEMININO,21K,Olympikus,4.61
8669,?,FEMININO,21K,Fila,2.05
10404,?,FEMININO,21K,Fila,2.20
12293,?,FEMININO,21K,Fila,0.97
17782,?,FEMININO,21K,Olympikus,7.06
10215,?,FEMININO,21K,On Running,6.41
17768,?,FEMININO,21K,Nike,23.42
9264,?,FEMININO,21K,Olympikus,2.50
12792,?,FEMININO,21K,Adidas,0.98
11500,?,FEMININO,21K,Asics,1.84
13047,?,FEMININO,21K,Nike,5.04
14573,?,FEMININO,21K,Nike,1.57
17685,?,FEMININO,21K,Olympikus,2.00
15678,?,FEMININO,21K,Olympikus,5.79
15371,?,FEMININO,21K,New Balance,7.53
10857,?,FEMININO,21K,Nike,6.39
14285,?,FEMININO,21K,Olympikus,4.86
9069,?,FEMININO,21K,Adidas,5.86
8299,?,FEMININO,21K,Adidas,4.39
8262,?,FEMININO,21K,Adidas,11.83
16879,?,FEMININO,21K,Nike,7.04
12393,?,FEMININO,21K,Olympikus,6.74
16644,?,FEMININO,21K,Olympikus,0.99
8333,?,FEMININO,21K,Olympikus,6.33
12232,?,FEMININO,21K,On Running,1.41
9179,?,FEMININO,21K,Adidas,5.97
9652,?,FEMININO,21K,Nike,16.55
9184,?,FEMININO,21K,Adidas,1.00
8113,?,FEMININO,21K,Adidas,1.53
10772,?,FEMININO,21K,Fila,0.99
13024,?,FEMININO,21K,Nike,6.23
16090,?,FEMININO,21K,Olympikus,11.30
14998,?,FEMININO,21K,Hoka,1.01
9897,?,FEMININO,21K,Adidas,0.99
9558,?,FEMININO,21K,Nike,9.97
12291,?,FEMININO,21K,Adidas,24.74
14546,?,FEMININO,21K,Nike,1.61
15351,?,FEMININO,21K,Nike,0.95
13592,?,FEMININO,21K,Nike,3.88
8233,?,FEMININO,21K,Nike,3.21
15757,?,FEMININO,21K,Nike,3.51
16284,?,FEMININO,21K,Nike,0.96
17467,?,FEMININO,21K,Olympikus,2.23
11092,?,FEMININO,21K,Olympikus,3.67
11177,?,FEMININO,21K,Olympikus,9.78
13312,?,FEMININO,21K,Nike,2.68
11687,?,FEMININO,21K,Adidas,4.33
15762,?,FEMININO,21K,Olympikus,2.45
12767,?,FEMININO,21K,Olympikus,0.99
8945,?,FEMININO,21K,Nike,1.87
12021,?,FEMININO,21K,Olympikus,3.81
13239,?,FEMININO,21K,Olympikus,1.00
12583,?,FEMININO,21K,Adidas,3.60
8699,?,FEMININO,21K,Olympikus,1.94
14686,?,FEMININO,21K,Olympikus,8.92
9650,?,FEMININO,21K,Hoka,3.42
16924,?,FEMININO,21K,Adidas,4.62
12606,?,FEMININO,21K,Olympikus,2.99
9076,?,FEMININO,21K,Olympikus,3.44
12144,?,FEMININO,21K,Adidas,0.97
9767,?,FEMININO,21K,Asics,0.99
11754,?,FEMININO,21K,Nike,8.70
11351,?,FEMININO,21K,New Balance,1.70
8189,?,FEMININO,21K,Olympikus,0.95
11804,?,FEMININO,21K,Fila,17.64
11752,?,FEMININO,21K,Nike,4.58
16876,?,FEMININO,21K,New Balance,2.53
15901,?,FEMININO,21K,Nike,2.27
13843,?,FEMININO,21K,Nike,7.31
9352,?,FEMININO,21K,Adidas,3.18
10068,?,FEMININO,21K,Adidas,4.40
15485,?,FEMININO,21K,Asics,17.76
15312,?,FEMININO,21K,Olympikus,8.95
17588,?,FEMININO,21K,Adidas,2.39
16301,?,FEMININO,21K,Adidas,3.54
14890,?,FEMININO,21K,Fila,7.62
13835,?,FEMININO,21K,Nike,2.19
16407,?,FEMININO,21K,Nike,4.61
12513,?,FEMININO,21K,Olympikus,5.72
17134,?,FEMININO,21K,Olympikus,3.83
16831,?,FEMININO,21K,Nike,1.65
12683,?,FEMININO,21K,Olympikus,1.00
15015,?,FEMININO,21K,Fila,6.00
12856,?,FEMININO,21K,Olympikus,4.87
17058,?,FEMININO,21K,Asics,7.28
11558,?,FEMININO,21K,Nike,3.80
11932,?,FEMININO,21K,Adidas,3.41
10133,?,FEMININO,21K,Nike,7.57
13826,?,FEMININO,21K,Adidas,5.27
8899,?,FEMININO,21K,Adidas,9.82
8215,?,FEMININO,21K,Adidas,1.00
13959,?,FEMININO,21K,Adidas,1.42
8673,?,FEMININO,21K,Nike,10.29
12687,?,FEMININO,21K,Olympikus,9.77
10717,?,FEMININO,21K,Olympikus,2.00
13795,?,FEMININO,21K,Asics,2.95
15254,?,FEMININO,21K,Nike,2.88
12098,?,FEMININO,21K,Nike,4.91
10798,?,FEMININO,21K,Nike,9.18
16910,?,FEMININO,21K,Adidas,4.98
16702,?,FEMININO,21K,New Balance,2.22
14268,?,FEMININO,21K,Nike,1.92
15950,?,FEMININO,21K,New Balance,2.60
15835,?,FEMININO,21K,Olympikus,3.84
14512,?,FEMININO,21K,Nike,3.42
13900,?,FEMININO,21K,Olympikus,1.98
9350,?,FEMININO,21K,Asics,1.00
14240,?,FEMININO,21K,Olympikus,9.99
17003,?,FEMININO,21K,Fila,0.98
16634,?,FEMININO,21K,Asics,3.96
16893,?,FEMININO,21K,Olympikus,4.67
14897,?,FEMININO,21K,Adidas,6.48
14085,?,FEMININO,21K,Olympikus,18.04
8514,?,FEMININO,21K,On Running,0.99
10246,?,FEMININO,21K,Adidas,2.50
11714,?,FEMININO,21K,Olympikus,5.33
12627,?,FEMININO,21K,Asics,17.63
11664,?,FEMININO,21K,Olympikus,12.40
9480,?,FEMININO,21K,Nike,1.71
10723,?,FEMININO,21K,Nike,1.75
13295,?,FEMININO,21K,Olympikus,2.89
13352,?,FEMININO,21K,Asics,7.49
14158,?,FEMININO,21K,Adidas,1.79
10015,?,FEMININO,21K,New Balance,5.62
10351,?,FEMININO,21K,Nike,3.20
10227,?,FEMININO,21K,Nike,2.52
8864,?,FEMININO,21K,Adidas,0.98
15661,?,FEMININO,21K,Nike,7.88
17184,?,FEMININO,21K,Puma,3.94
11783,?,FEMININO,21K,Adidas,14.78
9831,?,FEMININO,21K,New Balance,6.13
14543,?,FEMININO,21K,Olympikus,2.98
12055,?,FEMININO,21K,Olympikus,6.17
11850,?,FEMININO,21K,New Balance,1.76
16528,?,FEMININO,21K,Nike,7.07
17434,?,FEMININO,21K,Mizuno,8.21
15076,?,FEMININO,21K,Olympikus,2.69
13467,?,FEMININO,21K,Asics,3.29
8118,?,FEMININO,21K,Nike,6.29
16866,?,FEMININO,21K,Adidas,2.65
13398,?,FEMININO,21K,Adidas,3.10
12590,?,FEMININO,21K,Nike,5.79
16282,?,FEMININO,21K,Adidas,2.57
11284,?,FEMININO,21K,Asics,14.79
12615,?,FEMININO,21K,Olympikus,8.46
17636,?,FEMININO,21K,Adidas,19.96
14939,?,FEMININO,21K,Adidas,1.00
13904,?,FEMININO,21K,Nike,7.94
9600,?,FEMININO,21K,Fila,1.23
17251,?,FEMININO,21K,Olympikus,0.99
16287,?,FEMININO,21K,Nike,12.31
15145,?,FEMININO,21K,Adidas,5.40
9377,?,FEMININO,21K,Nike,2.09
9195,?,FEMININO,21K,Adidas,1.44
15535,?,FEMININO,21K,Nike,12.82
8309,?,FEMININO,21K,Adidas,5.59
14376,?,FEMININO,21K,Olympikus,1.59
8278,?,FEMININO,21K,Olympikus,6.76
9514,?,FEMININO,21K,Olympikus,4.99
14387,?,FEMININO,21K,Olympikus,1.52
12854,?,FEMININO,21K,Adidas,5.94
13535,?,FEMININO,21K,Fila,9.29
15127,?,FEMININO,21K,Asics,19.33
16112,?,FEMININO,21K,Adidas,6.42
13117,?,FEMININO,21K,Nike,5.94
17197,?,FEMININO,21K,Olympikus,1.33
16111,?,FEMININO,21K,Nike,9.35
10084,?,FEMININO,21K,Olympikus,1.48
9876,?,FEMININO,21K,Nike,3.96
14089,?,FEMININO,21K,Asics,14.64
17593,?,FEMININO,21K,Fila,0.98
16594,?,FEMININO,21K,Nike,1.70
9305,?,FEMININO,21K,Olympikus,1.90
13986,?,FEMININO,21K,New Balance,2.86
15889,?,FEMININO,21K,Olympikus,0.98
13459,?,FEMININO,21K,Olympikus,2.82
12754,?,FEMININO,21K,Olympikus,10.82
14950,?,FEMININO,21K,Adidas,10.27
11085,?,FEMININO,21K,Nike,9.60
10319,?,FEMININO,21K,Olympikus,2.95
17483,?,FEMININO,21K,Adidas,4.05
15959,?,FEMININO,21K,Fila,1.73
13074,?,FEMININO,21K,Adidas,15.64
12226,?,FEMININO,21K,Olympikus,10.65
8199,?,FEMININO,21K,Nike,7.82
14540,?,FEMININO,21K,Olympikus,1.35
16204,?,FEMININO,21K,Nike,2.41
17081,?,FEMININO,21K,Asics,2.83
13561,?,FEMININO,21K,New Balance,2.41
16101,?,FEMININO,21K,Olympikus,2.79
17559,?,FEMININO,21K,On Running,1.00
11779,?,FEMININO,21K,Nike,4.14
8380,?,FEMININO,21K,Nike,7.47
16382,?,FEMININO,21K,Asics,8.76
12989,?,FEMININO,21K,Adidas,0.97
8496,?,FEMININO,21K,Adidas,0.95
9127,?,FEMININO,21K,Nike,5.26
9742,?,FEMININO,21K,Adidas,4.32
17375,?,FEMININO,21K,Olympikus,4.91
11691,?,FEMININO,21K,Nike,1.75
15960,?,FEMININO,21K,On Running,7.09
8580,?,FEMININO,21K,Adidas,4.48
14908,?,FEMININO,21K,Nike,1.79
9391,?,FEMININO,21K,Nike,1.95
9387,?,FEMININO,21K,Olympikus,4.94
15345,?,FEMININO,21K,Adidas,6.38
15927,?,FEMININO,21K,Adidas,3.45
14136,?,FEMININO,21K,New Balance,0.98
11083,?,FEMININO,21K,Olympikus,7.22
13078,?,FEMININO,21K,Olympikus,1.82
8894,?,FEMININO,21K,Asics,0.97
8331,?,FEMININO,21K,Adidas,3.43
16789,?,FEMININO,21K,Adidas,1.43
11815,?,FEMININO,21K,Asics,4.63
10357,?,FEMININO,21K,Adidas,5.97
10079,?,FEMININO,21K,Asics,4.01
13685,?,FEMININO,21K,Asics,5.98
13511,?,FEMININO,21K,Olympikus,11.05
14069,?,FEMININO,21K,Adidas,0.99
9075,?,FEMININO,21K,Olympikus,4.72
10230,?,FEMININO,21K,Adidas,5.56
15583,?,FEMININO,21K,Adidas,16.95
16553,?,FEMININO,21K,Adidas,5.50
10220,?,FEMININO,21K,Olympikus,2.67
17719,?,FEMININO,21K,Nike,1.96
15280,?,FEMININO,21K,Adidas,4.72
8289,?,FEMININO,21K,Olympikus,1.88
10464,?,FEMININO,21K,Hoka,1.07
14064,?,FEMININO,21K,Adidas,1.99
12942,?,FEMININO,21K,Nike,2.99
15766,?,FEMININO,21K,Nike,4.38
15636,?,FEMININO,21K,Nike,4.75
16506,?,FEMININO,21K,Adidas,2.79
8393,?,FEMININO,21K,Olympikus,10.44
16863,?,FEMININO,21K,Nike,2.93
12797,?,FEMININO,21K,Asics,5.82
8918,?,FEMININO,21K,Olympikus,7.95
8585,?,FEMININO,21K,Nike,5.37
9496,?,FEMININO,21K,Nike,7.72
10701,?,FEMININO,21K,Adidas,2.68
8311,?,FEMININO,21K,Nike,7.53
17857,?,FEMININO,21K,Olympikus,14.42
15249,?,FEMININO,21K,Nike,1.45
9473,?,FEMININO,21K,Adidas,11.72
17212,?,FEMININO,21K,Nike,0.97
15324,?,FEMININO,21K,Nike,0.99
17314,?,FEMININO,21K,Asics,1.99
9649,?,FEMININO,21K,Adidas,3.82
13464,?,FEMININO,21K,Fila,8.54
8696,?,FEMININO,21K,Asics,1.55
15649,?,FEMININO,21K,Fila,3.93
13327,?,FEMININO,21K,Olympikus,2.97
16505,?,FEMININO,21K,Adidas,1.97
13001,?,FEMININO,21K,Nike,3.90
15316,?,FEMININO,21K,Nike,9.04
10856,?,FEMININO,21K,Adidas,6.12
13579,?,FEMININO,21K,Adidas,9.98
14696,?,FEMININO,21K,New Balance,1.90
15279,?,FEMININO,21K,Olympikus,1.00
17380,?,FEMININO,21K,Adidas,2.48
12185,?,FEMININO,21K,Nike,2.12
13706,?,FEMININO,21K,Nike,6.19
17460,?,FEMININO,21K,Adidas,1.87
8381,?,FEMININO,21K,Nike,2.93
11314,?,FEMININO,21K,Nike,4.29
12573,?,FEMININO,21K,Nike,2.20
15293,?,FEMININO,21K,Nike,6.71
13598,?,FEMININO,21K,Nike,9.00
9720,?,FEMININO,21K,Adidas,2.77
15737,?,FEMININO,21K,Nike,1.99
10725,?,FEMININO,21K,Adidas,2.08
13202,?,FEMININO,21K,Asics,4.71
13177,?,FEMININO,21K,Asics,2.48
17493,?,FEMININO,21K,Olympikus,2.80
10074,?,FEMININO,21K,Olympikus,5.84
12895,?,FEMININO,21K,Adidas,9.70
8197,?,FEMININO,21K,Adidas,3.38
13746,?,FEMININO,21K,Olympikus,1.99
15074,?,FEMININO,21K,Olympikus,1.46
13988,?,FEMININO,21K,Olympikus,4.83
16157,?,FEMININO,21K,Asics,8.27
8803,?,FEMININO,21K,Adidas,3.51
17372,?,FEMININO,21K,Asics,6.47
12667,?,FEMININO,21K,Adidas,5.99
17448,?,FEMININO,21K,Adidas,1.04
11386,?,FEMININO,21K,On Running,7.60
13656,?,FEMININO,21K,Olympikus,2.84
11742,?,FEMININO,21K,Asics,14.12
13666,?,FEMININO,21K,Asics,5.97
16992,?,FEMININO,21K,Nike,3.02
8406,?,FEMININO,21K,Nike,4.40
11358,?,FEMININO,21K,Nike,1.33
16492,?,FEMININO,21K,Olympikus,9.88
8261,?,FEMININO,21K,Adidas,2.10
16765,?,FEMININO,21K,Nike,4.90
8657,?,FEMININO,21K,Olympikus,2.68
15710,?,FEMININO,21K,Adidas,2.96
16927,?,FEMININO,21K,New Balance,1.36
16720,?,FEMININO,21K,Adidas,13.12
13744,?,FEMININO,21K,Adidas,9.45
11318,?,FEMININO,21K,Adidas,4.92
11710,?,FEMININO,21K,Olympikus,12.86
13227,?,FEMININO,21K,Adidas,1.74
8308,?,FEMININO,21K,Adidas,4.97
15822,?,FEMININO,21K,Olympikus,12.22
8220,?,FEMININO,21K,Adidas,4.73
8177,?,FEMININO,21K,Asics,2.99
9346,?,FEMININO,21K,Nike,3.21
11141,?,FEMININO,21K,Nike,2.52
15679,?,FEMININO,21K,Nike,1.45
8620,?,FEMININO,21K,Olympikus,2.93
16354,?,FEMININO,21K,Olympikus,1.64
10949,?,FEMININO,21K,Adidas,0.97
16398,?,FEMININO,21K,Adidas,2.89
8588,?,FEMININO,21K,Olympikus,1.63
8373,?,FEMININO,21K,Olympikus,2.40
14391,?,FEMININO,21K,Nike,1.21
8597,?,FEMININO,21K,Adidas,3.20
16849,?,FEMININO,21K,New Balance,2.84
16174,?,FEMININO,21K,Asics,20.32
14399,?,FEMININO,21K,Adidas,2.32
10285,?,FEMININO,21K,Olympikus,7.81
11401,?,FEMININO,21K,Olympikus,3.14
16149,?,FEMININO,21K,Adidas,4.35
17196,?,FEMININO,21K,Olympikus,4.84
15179,?,FEMININO,21K,Nike,2.97
17200,?,FEMININO,21K,Olympikus,1.00
9356,?,FEMININO,21K,Nike,8.22
11731,?,FEMININO,21K,Olympikus,3.07
8231,?,FEMININO,21K,Adidas,11.98
11290,?,FEMININO,21K,Nike,2.55
12428,?,FEMININO,21K,Olympikus,1.91
12233,?,FEMININO,21K,Nike,3.29
16099,?,FEMININO,21K,Adidas,17.22
9827,?,FEMININO,21K,Adidas,3.70
12310,?,FEMININO,21K,Nike,3.99
14930,?,FEMININO,21K,Asics,4.97
16678,?,FEMININO,21K,Asics,2.88
15134,?,FEMININO,21K,New Balance,4.74
11877,?,FEMININO,21K,Olympikus,11.49
8754,?,FEMININO,21K,Asics,3.26
13314,?,FEMININO,21K,Adidas,1.37
9817,?,FEMININO,21K,Olympikus,0.95
13634,?,FEMININO,21K,Adidas,3.95
17204,?,FEMININO,21K,Nike,3.23
11023,?,FEMININO,21K,Fila,1.76
15719,?,FEMININO,21K,Adidas,2.95
12068,?,FEMININO,21K,Adidas,4.95
12073,?,FEMININO,21K,Adidas,7.78
17075,?,FEMININO,21K,Olympikus,18.41
12756,?,FEMININO,21K,Olympikus,4.40
8714,?,FEMININO,21K,Asics,1.45
9181,?,FEMININO,21K,Nike,8.76
17872,?,FEMININO,21K,Fila,6.83
13828,?,FEMININO,21K,Nike,4.43
12508,?,FEMININO,21K,Nike,4.88
14910,?,FEMININO,21K,Olympikus,3.99
14352,?,FEMININO,21K,Nike,5.82
17105,?,FEMININO,21K,Adidas,1.02
11359,?,FEMININO,21K,Nike,3.92
17530,?,FEMININO,21K,Nike,5.01
14849,?,FEMININO,21K,Olympikus,3.73
11385,?,FEMININO,21K,Nike,25.96
16455,?,FEMININO,21K,Nike,2.83
13701,?,FEMININO,21K,New Balance,2.98
17195,?,FEMININO,21K,Adidas,6.95
15823,?,FEMININO,21K,Olympikus,2.38
11597,?,FEMININO,21K,Olympikus,66.38
9825,?,FEMININO,21K,Adidas,2.00
9006,?,FEMININO,21K,Adidas,9.50
13015,?,FEMININO,21K,Adidas,4.60
9733,?,FEMININO,21K,Asics,4.35
14537,?,FEMININO,21K,Adidas,1.00
11229,?,FEMININO,21K,Nike,1.86
10428,?,FEMININO,21K,Nike,5.92
8828,?,FEMININO,21K,Nike,9.16
12538,?,FEMININO,21K,Nike,1.43
12236,?,FEMININO,21K,Adidas,5.95
8837,?,FEMININO,21K,Adidas,1.53
14466,?,FEMININO,21K,Nike,5.92
14534,?,FEMININO,21K,Adidas,3.71
15590,?,FEMININO,21K,Adidas,8.37
14758,?,FEMININO,21K,Adidas,5.28
11867,?,FEMININO,21K,Fila,2.89
17209,?,FEMININO,21K,Olympikus,1.61
10030,?,FEMININO,21K,Asics,7.29
16717,?,FEMININO,21K,Nike,9.73
11865,?,FEMININO,21K,Asics,5.76
11031,?,FEMININO,21K,New Balance,2.67
9255,?,FEMININO,21K,Nike,4.61
8352,?,FEMININO,21K,Nike,4.60
16356,?,FEMININO,21K,Adidas,2.00
12830,?,FEMININO,21K,Nike,2.97
9683,?,FEMININO,21K,Adidas,6.38
14704,?,FEMININO,21K,Adidas,2.99
16648,?,FEMININO,21K,Nike,1.15
14565,?,FEMININO,21K,Mizuno,3.82
8382,?,FEMININO,21K,Adidas,4.13
13390,?,FEMININO,21K,Nike,7.59
9935,?,FEMININO,21K,Asics,5.82
10244,?,FEMININO,21K,Adidas,3.33
10052,?,FEMININO,21K,Adidas,7.96
15311,?,FEMININO,21K,Olympikus,2.40
16336,?,FEMININO,21K,Olympikus,2.81
15839,?,FEMININO,21K,Adidas,3.35
8264,?,FEMININO,21K,Olympikus,4.96
13456,?,FEMININO,21K,Olympikus,1.83
8958,?,FEMININO,21K,Adidas,4.09
15879,?,FEMININO,21K,Asics,11.18
11040,?,FEMININO,21K,Nike,3.34
16065,?,FEMININO,21K,Olympikus,9.56
12442,?,FEMININO,21K,Asics,2.85
8814,?,FEMININO,21K,Olympikus,6.45
10624,?,FEMININO,21K,Asics,1.60
15593,?,FEMININO,21K,Asics,7.56
15560,?,FEMININO,21K,Fila,1.39
8442,?,FEMININO,21K,Olympikus,2.37
17181,?,FEMININO,21K,Olympikus,5.30
8782,?,FEMININO,21K,Asics,8.19
12109,?,FEMININO,21K,Adidas,1.73
10957,?,FEMININO,21K,Adidas,4.87
